type, ID, parentID, startX, startY, startZ, endX, endY, endZ, radius, volume, growthVolume, length, growthLength, vesselVolume, distanceToTwig, FittingType, averagePointDistance, maxPointDistance, qualityFlag,segmentID, parentSegmentID, segmentMedianRadius, segmentGrowthVolume, segmentGrowthLength, branchOrder, reverseBranchOrder, reversePipeRadiusBranchorder, reversePipeAreaBranchorder, branchID, treeID, treeSpecies, translateX, translateY, translatez, gvA, gvB, gvC, glA, glB, glC
cylinder, 962, 961, 2.071536, -16.031674, 256.033195, 2.095207, -16.038031, 256.038825, 0.015037, 0.000018, 0.000237, 0.025148, 0.327878, 0.327878, 0.327878, SPHEREFOLLOWING, 0.003736, 0.003482, 1, 112, 108, 0.012801, 0.000187, 0.247677, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 963, 962, 2.095207, -16.038031, 256.038825, 2.120009, -16.033243, 256.029869, 0.014891, 0.000019, 0.000219, 0.026800, 0.302730, 0.302730, 0.302730, SPHEREFOLLOWING, 0.003487, 0.003482, 1, 112, 108, 0.012801, 0.000187, 0.247677, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 964, 963, 2.120009, -16.033243, 256.029869, 2.142025, -16.024052, 256.014735, 0.012389, 0.000014, 0.000201, 0.028253, 0.275930, 0.275930, 0.275930, SPHEREFOLLOWING, 0.004212, 0.003482, 1, 112, 108, 0.012801, 0.000187, 0.247677, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 965, 964, 2.142025, -16.024052, 256.014735, 2.162536, -16.013472, 256.013960, 0.015590, 0.000018, 0.000187, 0.023092, 0.247677, 0.247677, 0.247677, SPHEREFOLLOWING, 0.006359, 0.003482, 1, 112, 108, 0.012801, 0.000187, 0.247677, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 966, 965, 2.162536, -16.013472, 256.013960, 2.175065, -16.001020, 256.018321, 0.028551, 0.000047, 0.000169, 0.018194, 0.224585, 0.224585, 0.224585, SPHEREFOLLOWING, 0.012022, 0.003482, 1, 112, 108, 0.012801, 0.000187, 0.247677, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 967, 966, 2.175065, -16.001020, 256.018321, 2.162967, -15.954753, 256.027011, 0.014835, 0.000034, 0.000123, 0.048606, 0.206390, 0.206390, 0.206390, SPHEREFOLLOWING, 0.004045, 0.003482, 1, 112, 108, 0.012801, 0.000187, 0.247677, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 968, 967, 2.162967, -15.954753, 256.027011, 2.169241, -15.937217, 256.036893, 0.024904, 0.000041, 0.000089, 0.021084, 0.157784, 0.157784, 0.157784, SPHEREFOLLOWING, 0.008946, 0.003482, 1, 112, 108, 0.012801, 0.000187, 0.247677, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 969, 968, 2.169241, -15.937217, 256.036893, 2.159633, -15.932505, 256.077417, 0.010468, 0.000014, 0.000048, 0.041913, 0.136700, 0.136700, 0.136700, SPHEREFOLLOWING, 0.018865, 0.003482, 1, 112, 108, 0.012801, 0.000187, 0.247677, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 970, 969, 2.159633, -15.932505, 256.077417, 2.167978, -15.925456, 256.100104, 0.009386, 0.000007, 0.000034, 0.025179, 0.094787, 0.094787, 0.094787, SPHEREFOLLOWING, 0.002676, 0.003482, 1, 112, 108, 0.012801, 0.000187, 0.247677, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 971, 970, 2.167978, -15.925456, 256.100104, 2.181076, -15.919774, 256.115792, 0.011611, 0.000009, 0.000027, 0.021212, 0.069608, 0.069608, 0.069608, SPHEREFOLLOWING, 0.003059, 0.003482, 1, 112, 108, 0.012801, 0.000187, 0.247677, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 972, 971, 2.181076, -15.919774, 256.115792, 2.197668, -15.913896, 256.133533, 0.009856, 0.000008, 0.000018, 0.024991, 0.048395, 0.048395, 0.048395, SPHEREFOLLOWING, 0.002634, 0.003482, 1, 112, 108, 0.012801, 0.000187, 0.247677, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 973, 972, 2.197668, -15.913896, 256.133533, 2.210230, -15.908425, 256.152507, 0.008688, 0.000006, 0.000010, 0.023404, 0.023404, 0.023404, 0.023404, SPHEREFOLLOWING, 0.002693, 0.003482, 1, 112, 108, 0.012801, 0.000187, 0.247677, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 974, 902, 1.377671, -16.067150, 255.888460, 1.382491, -16.032194, 255.903890, 0.015587, 0.000029, 0.000715, 0.038513, 1.540084, 2.252414, 0.709051, SPHEREFOLLOWING, 0.003723, 0.003482, 1, 113, 107, 0.016131, 0.000666, 1.474098, 2, 3, 2.000000, 4, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 975, 974, 1.382491, -16.032194, 255.903890, 1.385833, -16.013515, 255.923757, 0.015167, 0.000020, 0.000686, 0.027473, 1.501571, 2.098362, 0.670538, SPHEREFOLLOWING, 0.001788, 0.003482, 1, 113, 107, 0.016131, 0.000666, 1.474098, 2, 3, 2.000000, 4, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 976, 975, 1.385833, -16.013515, 255.923757, 1.398319, -16.000356, 255.945420, 0.016131, 0.000023, 0.000666, 0.028256, 1.474098, 1.988471, 0.643065, SPHEREFOLLOWING, 0.003867, 0.003482, 1, 113, 107, 0.016131, 0.000666, 1.474098, 2, 3, 2.000000, 4, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 977, 976, 1.398319, -16.000356, 255.945420, 1.405018, -15.992925, 255.960542, 0.026051, 0.000039, 0.000643, 0.018131, 1.445842, 1.875448, 0.614809, SPHEREFOLLOWING, 0.007400, 0.003482, 1, 113, 107, 0.016131, 0.000666, 1.474098, 2, 3, 2.000000, 4, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 978, 977, 1.405018, -15.992925, 255.960542, 1.385645, -15.952538, 255.975285, 0.009869, 0.000014, 0.000268, 0.047158, 0.721772, 0.927778, 0.596678, SPHEREFOLLOWING, 0.003161, 0.003482, 1, 114, 113, 0.011218, 0.000224, 0.604552, 2, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 979, 978, 1.385645, -15.952538, 255.975285, 1.381812, -15.933534, 255.987916, 0.010762, 0.000008, 0.000253, 0.023138, 0.674615, 0.833463, 0.549520, SPHEREFOLLOWING, 0.002569, 0.003482, 1, 114, 113, 0.011218, 0.000224, 0.604552, 2, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 980, 979, 1.381812, -15.933534, 255.987916, 1.381018, -15.912555, 255.999851, 0.012613, 0.000012, 0.000245, 0.024150, 0.651477, 0.787188, 0.526383, SPHEREFOLLOWING, 0.003548, 0.003482, 1, 114, 113, 0.011218, 0.000224, 0.604552, 2, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 981, 980, 1.381018, -15.912555, 255.999851, 1.374563, -15.893272, 256.010109, 0.011218, 0.000009, 0.000233, 0.022775, 0.627327, 0.738887, 0.502232, SPHEREFOLLOWING, 0.002539, 0.003482, 1, 114, 113, 0.011218, 0.000224, 0.604552, 2, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 982, 981, 1.374563, -15.893272, 256.010109, 1.373138, -15.873129, 256.021896, 0.010306, 0.000008, 0.000224, 0.023381, 0.604552, 0.693336, 0.479457, SPHEREFOLLOWING, 0.002072, 0.003482, 1, 114, 113, 0.011218, 0.000224, 0.604552, 2, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 983, 982, 1.373138, -15.873129, 256.021896, 1.370085, -15.862206, 256.040602, 0.010707, 0.000008, 0.000216, 0.021875, 0.581170, 0.646574, 0.456076, SPHEREFOLLOWING, 0.003124, 0.003482, 1, 114, 113, 0.011218, 0.000224, 0.604552, 2, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 984, 983, 1.370085, -15.862206, 256.040602, 1.368461, -15.850400, 256.059938, 0.012038, 0.000010, 0.000208, 0.022714, 0.559295, 0.602823, 0.434201, SPHEREFOLLOWING, 0.003024, 0.003482, 1, 114, 113, 0.011218, 0.000224, 0.604552, 2, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 985, 984, 1.368461, -15.850400, 256.059938, 1.368174, -15.837340, 256.076142, 0.017516, 0.000020, 0.000198, 0.020814, 0.536581, 0.557395, 0.411487, SPHEREFOLLOWING, 0.003814, 0.003482, 1, 114, 113, 0.011218, 0.000224, 0.604552, 2, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 986, 985, 1.368174, -15.837340, 256.076142, 1.393798, -15.829619, 256.092899, 0.011483, 0.000013, 0.000137, 0.031575, 0.390672, 0.390672, 0.390672, SPHEREFOLLOWING, 0.003844, 0.003482, 1, 115, 114, 0.010017, 0.000071, 0.204240, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 987, 986, 1.393798, -15.829619, 256.092899, 1.409198, -15.819739, 256.106340, 0.008830, 0.000006, 0.000124, 0.022703, 0.359097, 0.359097, 0.359097, SPHEREFOLLOWING, 0.002377, 0.003482, 1, 115, 114, 0.010017, 0.000071, 0.204240, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 988, 987, 1.409198, -15.819739, 256.106340, 1.420254, -15.803019, 256.119530, 0.011373, 0.000010, 0.000119, 0.023996, 0.336394, 0.336394, 0.336394, SPHEREFOLLOWING, 0.004111, 0.003482, 1, 115, 114, 0.010017, 0.000071, 0.204240, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 989, 988, 1.420254, -15.803019, 256.119530, 1.424147, -15.788659, 256.131290, 0.013065, 0.000010, 0.000109, 0.018964, 0.312398, 0.312398, 0.312398, SPHEREFOLLOWING, 0.003721, 0.003482, 1, 115, 114, 0.010017, 0.000071, 0.204240, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 990, 989, 1.424147, -15.788659, 256.131290, 1.423967, -15.769434, 256.149635, 0.009779, 0.000008, 0.000099, 0.026574, 0.293434, 0.293434, 0.293434, SPHEREFOLLOWING, 0.002639, 0.003482, 1, 115, 114, 0.010017, 0.000071, 0.204240, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 991, 990, 1.423967, -15.769434, 256.149635, 1.427562, -15.754916, 256.164332, 0.009137, 0.000005, 0.000091, 0.020969, 0.266860, 0.266860, 0.266860, SPHEREFOLLOWING, 0.002002, 0.003482, 1, 115, 114, 0.010017, 0.000071, 0.204240, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 992, 991, 1.427562, -15.754916, 256.164332, 1.434156, -15.741997, 256.178660, 0.010608, 0.000007, 0.000085, 0.020388, 0.245891, 0.245891, 0.245891, SPHEREFOLLOWING, 0.002741, 0.003482, 1, 115, 114, 0.010017, 0.000071, 0.204240, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 993, 992, 1.434156, -15.741997, 256.178660, 1.437257, -15.729880, 256.195854, 0.010017, 0.000007, 0.000078, 0.021262, 0.225502, 0.225502, 0.225502, SPHEREFOLLOWING, 0.002114, 0.003482, 1, 115, 114, 0.010017, 0.000071, 0.204240, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 994, 993, 1.437257, -15.729880, 256.195854, 1.445436, -15.718623, 256.213555, 0.011205, 0.000009, 0.000071, 0.022515, 0.204240, 0.204240, 0.204240, SPHEREFOLLOWING, 0.003331, 0.003482, 1, 115, 114, 0.010017, 0.000071, 0.204240, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 995, 994, 1.445436, -15.718623, 256.213555, 1.449886, -15.704172, 256.231691, 0.010581, 0.000008, 0.000063, 0.023612, 0.181725, 0.181725, 0.181725, SPHEREFOLLOWING, 0.002774, 0.003482, 1, 115, 114, 0.010017, 0.000071, 0.204240, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 996, 995, 1.449886, -15.704172, 256.231691, 1.460339, -15.691136, 256.248209, 0.011251, 0.000009, 0.000054, 0.023496, 0.158113, 0.158113, 0.158113, SPHEREFOLLOWING, 0.003826, 0.003482, 1, 115, 114, 0.010017, 0.000071, 0.204240, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 997, 996, 1.460339, -15.691136, 256.248209, 1.459349, -15.674930, 256.265130, 0.009712, 0.000007, 0.000045, 0.023450, 0.134617, 0.134617, 0.134617, SPHEREFOLLOWING, 0.002776, 0.003482, 1, 115, 114, 0.010017, 0.000071, 0.204240, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 998, 997, 1.459349, -15.674930, 256.265130, 1.464336, -15.658926, 256.280369, 0.012343, 0.000011, 0.000038, 0.022655, 0.111167, 0.111167, 0.111167, SPHEREFOLLOWING, 0.003225, 0.003482, 1, 115, 114, 0.010017, 0.000071, 0.204240, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 999, 998, 1.464336, -15.658926, 256.280369, 1.458227, -15.635624, 256.292015, 0.008827, 0.000007, 0.000027, 0.026757, 0.088512, 0.088512, 0.088512, SPHEREFOLLOWING, 0.002959, 0.003482, 1, 115, 114, 0.010017, 0.000071, 0.204240, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1000, 999, 1.458227, -15.635624, 256.292015, 1.456480, -15.620750, 256.308807, 0.009015, 0.000006, 0.000021, 0.022501, 0.061756, 0.061756, 0.061756, SPHEREFOLLOWING, 0.003274, 0.003482, 1, 115, 114, 0.010017, 0.000071, 0.204240, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1001, 1000, 1.456480, -15.620750, 256.308807, 1.457917, -15.605910, 256.324124, 0.008474, 0.000005, 0.000015, 0.021375, 0.039255, 0.039255, 0.039255, SPHEREFOLLOWING, 0.001738, 0.003482, 1, 115, 114, 0.010017, 0.000071, 0.204240, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1002, 1001, 1.457917, -15.605910, 256.324124, 1.459346, -15.593880, 256.337274, 0.007251, 0.000003, 0.000010, 0.017880, 0.017880, 0.017880, 0.017880, SPHEREFOLLOWING, 0.001374, 0.003482, 1, 115, 114, 0.010017, 0.000071, 0.204240, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1003, 985, 1.368174, -15.837340, 256.076142, 1.334994, -15.832630, 256.083163, 0.010093, 0.000011, 0.000041, 0.034240, 0.125094, 0.125094, 0.125094, SPHEREFOLLOWING, 0.003435, 0.003482, 1, 116, 114, 0.008987, 0.000022, 0.067048, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1004, 1003, 1.334994, -15.832630, 256.083163, 1.319217, -15.832761, 256.100991, 0.010346, 0.000008, 0.000030, 0.023807, 0.090855, 0.090855, 0.090855, SPHEREFOLLOWING, 0.004367, 0.003482, 1, 116, 114, 0.008987, 0.000022, 0.067048, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1005, 1004, 1.319217, -15.832761, 256.100991, 1.301869, -15.832344, 256.117099, 0.008987, 0.000006, 0.000022, 0.023678, 0.067048, 0.067048, 0.067048, SPHEREFOLLOWING, 0.002647, 0.003482, 1, 116, 114, 0.008987, 0.000022, 0.067048, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1006, 1005, 1.301869, -15.832344, 256.117099, 1.281606, -15.830298, 256.128786, 0.008676, 0.000006, 0.000016, 0.023481, 0.043370, 0.043370, 0.043370, SPHEREFOLLOWING, 0.002492, 0.003482, 1, 116, 114, 0.008987, 0.000022, 0.067048, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1007, 1006, 1.281606, -15.830298, 256.128786, 1.265016, -15.828833, 256.139659, 0.006699, 0.000003, 0.000010, 0.019890, 0.019890, 0.019890, 0.019890, SPHEREFOLLOWING, 0.001649, 0.003482, 1, 116, 114, 0.008987, 0.000022, 0.067048, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1008, 977, 1.405018, -15.992925, 255.960542, 1.428887, -16.024756, 255.985635, 0.011383, 0.000019, 0.000336, 0.047038, 0.705939, 0.875145, 0.653829, SPHEREFOLLOWING, 0.003966, 0.003482, 1, 117, 113, 0.013089, 0.000288, 0.610018, 3, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1009, 1008, 1.428887, -16.024756, 255.985635, 1.443372, -16.039640, 255.999216, 0.013089, 0.000013, 0.000317, 0.024815, 0.658901, 0.781069, 0.606791, SPHEREFOLLOWING, 0.010252, 0.003482, 1, 117, 113, 0.013089, 0.000288, 0.610018, 3, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1010, 1009, 1.443372, -16.039640, 255.999216, 1.454506, -16.050958, 256.017305, 0.014503, 0.000016, 0.000304, 0.024068, 0.634085, 0.731438, 0.581976, SPHEREFOLLOWING, 0.006707, 0.003482, 1, 117, 113, 0.013089, 0.000288, 0.610018, 3, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1011, 1010, 1.454506, -16.050958, 256.017305, 1.465856, -16.064717, 256.036957, 0.012742, 0.000014, 0.000288, 0.026539, 0.610018, 0.683303, 0.557908, SPHEREFOLLOWING, 0.002885, 0.003482, 1, 117, 113, 0.013089, 0.000288, 0.610018, 3, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1012, 1011, 1.465856, -16.064717, 256.036957, 1.477615, -16.081030, 256.051516, 0.011032, 0.000009, 0.000274, 0.024827, 0.583478, 0.630224, 0.531369, SPHEREFOLLOWING, 0.002633, 0.003482, 1, 117, 113, 0.013089, 0.000288, 0.610018, 3, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1013, 1012, 1.477615, -16.081030, 256.051516, 1.487464, -16.091708, 256.067930, 0.015669, 0.000017, 0.000265, 0.021919, 0.558652, 0.580571, 0.506542, SPHEREFOLLOWING, 0.005007, 0.003482, 1, 117, 113, 0.013089, 0.000288, 0.610018, 3, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1014, 1013, 1.487464, -16.091708, 256.067930, 1.475992, -16.105095, 256.090647, 0.010695, 0.000010, 0.000227, 0.028755, 0.484623, 0.484623, 0.484623, SPHEREFOLLOWING, 0.004809, 0.003482, 1, 118, 117, 0.011844, 0.000118, 0.238332, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1015, 1014, 1.475992, -16.105095, 256.090647, 1.479151, -16.118548, 256.110607, 0.011833, 0.000011, 0.000217, 0.024277, 0.455868, 0.455868, 0.455868, SPHEREFOLLOWING, 0.006952, 0.003482, 1, 118, 117, 0.011844, 0.000118, 0.238332, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1016, 1015, 1.479151, -16.118548, 256.110607, 1.486792, -16.131017, 256.130019, 0.012155, 0.000011, 0.000206, 0.024303, 0.431590, 0.431590, 0.431590, SPHEREFOLLOWING, 0.005777, 0.003482, 1, 118, 117, 0.011844, 0.000118, 0.238332, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1017, 1016, 1.486792, -16.131017, 256.130019, 1.498093, -16.143689, 256.145053, 0.012916, 0.000012, 0.000195, 0.022679, 0.407287, 0.407287, 0.407287, SPHEREFOLLOWING, 0.005101, 0.003482, 1, 118, 117, 0.011844, 0.000118, 0.238332, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1018, 1017, 1.498093, -16.143689, 256.145053, 1.510021, -16.159600, 256.157335, 0.012854, 0.000012, 0.000183, 0.023373, 0.384608, 0.384608, 0.384608, SPHEREFOLLOWING, 0.002261, 0.003482, 1, 118, 117, 0.011844, 0.000118, 0.238332, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1019, 1018, 1.510021, -16.159600, 256.157335, 1.523846, -16.173123, 256.175146, 0.011170, 0.000010, 0.000171, 0.026292, 0.361235, 0.361235, 0.361235, SPHEREFOLLOWING, 0.002265, 0.003482, 1, 118, 117, 0.011844, 0.000118, 0.238332, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1020, 1019, 1.523846, -16.173123, 256.175146, 1.534735, -16.185214, 256.193817, 0.012513, 0.000012, 0.000160, 0.024766, 0.334944, 0.334944, 0.334944, SPHEREFOLLOWING, 0.003564, 0.003482, 1, 118, 117, 0.011844, 0.000118, 0.238332, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1021, 1020, 1.534735, -16.185214, 256.193817, 1.544601, -16.197498, 256.211939, 0.011971, 0.000011, 0.000148, 0.024014, 0.310178, 0.310178, 0.310178, SPHEREFOLLOWING, 0.002865, 0.003482, 1, 118, 117, 0.011844, 0.000118, 0.238332, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1022, 1021, 1.544601, -16.197498, 256.211939, 1.555810, -16.206396, 256.230684, 0.011251, 0.000009, 0.000137, 0.023583, 0.286164, 0.286164, 0.286164, SPHEREFOLLOWING, 0.002964, 0.003482, 1, 118, 117, 0.011844, 0.000118, 0.238332, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
